model,condition,example_id,raw_output_len_chars,extracted_code_len_chars,flags,warning,error
qwen2.5-coder:7b,direct,crn-004798,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:58.494977821Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 250466187, 'load_duration': 232698625, 'prompt_eval_count': 107, 'prompt_eval_duration': 11278437, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-002193,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:58.540399786Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 274273896, 'load_duration': 216418650, 'prompt_eval_count': 424, 'prompt_eval_duration': 41084605, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-002193,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:58.650326654Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 154331914, 'load_duration': 135966324, 'prompt_eval_count': 424, 'prompt_eval_duration': 11286568, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-007113,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:58.695310155Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 153797229, 'load_duration': 131034755, 'prompt_eval_count': 110, 'prompt_eval_duration': 16736119, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-007113,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:58.833584167Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 182314485, 'load_duration': 165568334, 'prompt_eval_count': 110, 'prompt_eval_duration': 11445497, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-008421,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:58.871551618Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 175187856, 'load_duration': 153351182, 'prompt_eval_count': 97, 'prompt_eval_duration': 16031001, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-008421,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:58.979371851Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 144836023, 'load_duration': 129013098, 'prompt_eval_count': 97, 'prompt_eval_duration': 10491141, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-002947,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:59.051978922Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 179415190, 'load_duration': 148762710, 'prompt_eval_count': 231, 'prompt_eval_duration': 24981507, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-002947,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:59.159987133Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 179691711, 'load_duration': 161240450, 'prompt_eval_count': 231, 'prompt_eval_duration': 11828288, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-014837,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:59.233996291Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 180147715, 'load_duration': 148910872, 'prompt_eval_count': 146, 'prompt_eval_duration': 19455664, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-014837,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:59.382791822Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 221836153, 'load_duration': 200960169, 'prompt_eval_count': 146, 'prompt_eval_duration': 12428056, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-010330,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:59.436981114Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 201443236, 'load_duration': 164070458, 'prompt_eval_count': 288, 'prompt_eval_duration': 30719029, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-010330,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:59.525033439Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 140970426, 'load_duration': 122443154, 'prompt_eval_count': 288, 'prompt_eval_duration': 11813279, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-000953,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:59.59932964Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 161373355, 'load_duration': 134936285, 'prompt_eval_count': 184, 'prompt_eval_duration': 21743634, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-000953,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:59.698802117Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 172511402, 'load_duration': 145888700, 'prompt_eval_count': 184, 'prompt_eval_duration': 13469457, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-013469,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:59.813707916Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 213198917, 'load_duration': 177326831, 'prompt_eval_count': 288, 'prompt_eval_duration': 30054301, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-013469,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:59.923925188Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 222918811, 'load_duration': 194701423, 'prompt_eval_count': 288, 'prompt_eval_duration': 13550036, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-010241,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:00.035036162Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 219903301, 'load_duration': 187822976, 'prompt_eval_count': 227, 'prompt_eval_duration': 24910952, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-010241,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:00.197771485Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 272068206, 'load_duration': 249181715, 'prompt_eval_count': 227, 'prompt_eval_duration': 13379577, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-007789,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:00.366923266Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 168016687, 'load_duration': 144004936, 'prompt_eval_count': 91, 'prompt_eval_duration': 16603308, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-007789,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:00.381663977Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 345336240, 'load_duration': 309710804, 'prompt_eval_count': 91, 'prompt_eval_duration': 10752174, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-013776,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:00.606150204Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 222252667, 'load_duration': 199684286, 'prompt_eval_count': 121, 'prompt_eval_duration': 17579830, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-013776,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:00.622558109Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 253922025, 'load_duration': 222625595, 'prompt_eval_count': 121, 'prompt_eval_duration': 10862286, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-002553,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:00.759331109Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 152193017, 'load_duration': 127064140, 'prompt_eval_count': 130, 'prompt_eval_duration': 18683175, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-002553,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:00.801725968Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 177642966, 'load_duration': 151356608, 'prompt_eval_count': 130, 'prompt_eval_duration': 14204152, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-009938,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:00.97970189Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 218959113, 'load_duration': 175585172, 'prompt_eval_count': 338, 'prompt_eval_duration': 34685038, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-009938,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:01.017446873Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 213446724, 'load_duration': 192485174, 'prompt_eval_count': 338, 'prompt_eval_duration': 11228592, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-009318,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:01.183346281Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 202490784, 'load_duration': 172989787, 'prompt_eval_count': 222, 'prompt_eval_duration': 24187318, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-009318,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:01.197738024Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 178544710, 'load_duration': 159885417, 'prompt_eval_count': 222, 'prompt_eval_duration': 10984673, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-009293,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:01.359150589Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 174027894, 'load_duration': 146591314, 'prompt_eval_count': 184, 'prompt_eval_duration': 22273683, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-009293,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:01.374209359Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 175005609, 'load_duration': 140969511, 'prompt_eval_count': 184, 'prompt_eval_duration': 10888508, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-000654,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:01.511996462Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 151622859, 'load_duration': 127022189, 'prompt_eval_count': 158, 'prompt_eval_duration': 19495395, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-000654,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:01.543551435Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 168110418, 'load_duration': 151761580, 'prompt_eval_count': 158, 'prompt_eval_duration': 10709227, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-000126,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:01.669210342Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 155972608, 'load_duration': 132859577, 'prompt_eval_count': 134, 'prompt_eval_duration': 18719876, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-000126,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:01.727978389Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 183235893, 'load_duration': 154812069, 'prompt_eval_count': 134, 'prompt_eval_duration': 14618096, 'eval_count': 1}"
